"","Date","X2m_temperature","X2m_temperature_UC","volumetric_soil_water_layer_1","volumetric_soil_water_layer_1_UC","total_precipitation","total_precipitation_UC"
"X101","2006-05-01",283.278411865234,1.30122867678345,0.383226126432419,0.0331672958208816,0.169619873166084,0.14823348174427
"X102","2006-06-01",283.485443115234,0.957047973911626,0.406504273414612,0.0397783723558576,0.236987724900246,0.133767676135361
"X103","2006-07-01",282.820251464844,0.956999967262752,0.377933531999588,0.027750505357591,0.142127126455307,0.101091915361824
"X104","2006-08-01",283.604125976562,0.950152332823244,0.394525617361069,0.0227816623271676,0.219798162579536,0.133341200473295
"X105","2006-09-01",284.108306884766,0.886445719421727,0.40751126408577,0.0216389108139667,0.257700890302658,0.143696068054764
"X106","2006-10-01",285.509948730469,1.04742441263752,0.415227711200714,0.0266126877233809,0.48403537273407,0.12833393888002
"X107","2006-11-01",285.391845703125,1.26184030261607,0.413184434175491,0.0232345858263506,0.459382861852646,0.130529945687324
"X108","2006-12-01",285.823608398438,0.982078565513982,0.420532047748566,0.0324883822717421,0.741954505443573,0.120343181787989
"X109","2007-01-01",286.230133056641,1.15545636170798,0.419378668069839,0.0197221748479534,0.693813562393188,0.143792856907158
"X110","2007-02-01",285.772552490234,1.10086900225768,0.418266296386719,0.0315729244924814,0.492295444011688,0.111204046158865
"X111","2007-03-01",285.491149902344,0.856505540986806,0.415842443704605,0.0328377854207107,0.511757075786591,0.147181712614903
"X112","2007-04-01",285.234161376953,0.873955786050414,0.407645910978317,0.0348970767753001,0.247288927435875,0.130841051485788
"X113","2007-05-01",284.093994140625,0.796221429630287,0.402716308832169,0.0413881123641656,0.354514956474304,0.166868306826794
"X114","2007-06-01",283.406066894531,0.991191456670642,0.372430145740509,0.026269688945027,0.087299108505249,0.123596853376175
"X115","2007-07-01",283.018341064453,0.831840774169224,0.399443536996841,0.0211012941866588,0.180562049150467,0.105280698663984
"X116","2007-08-01",283.349945068359,0.937076535019859,0.385333806276321,0.0493246873934984,0.12255484610796,0.200029223068101
"X117","2007-09-01",284.159088134766,0.527245485555831,0.392371118068695,0.0318170122465391,0.155419945716858,0.147107718189923
"X118","2007-10-01",284.865509033203,0.882835863211231,0.40227136015892,0.0292056968499769,0.388325780630112,0.143717994628649
"X119","2007-11-01",285.462249755859,1.04777263220837,0.41313174366951,0.0376626185899572,0.500476896762848,0.170324152462935
"X120","2007-12-01",285.455535888672,0.944345616625581,0.418910294771194,0.0223727926609077,0.639697968959808,0.118028783473056
"X121","2008-01-01",285.476837158203,0.885624704253416,0.418722957372665,0.0246740265651293,0.815253257751465,0.181949781916971
"X122","2008-02-01",285.232482910156,0.74656707827564,0.414718359708786,0.0243748504292949,0.553541958332062,0.130501701233783
"X123","2008-03-01",284.843078613281,0.962096100357366,0.412335515022278,0.0206872167143526,0.455764323472977,0.137806478998568
"X124","2008-04-01",284.486206054688,0.712562127315518,0.412101328372955,0.0345583442932044,0.380694985389709,0.138854242569727
"X125","2008-05-01",283.558959960938,0.67082742642687,0.403225660324097,0.0336074009592966,0.199241548776627,0.152778741558965
"X126","2008-06-01",283.214172363281,1.01510810467175,0.404133141040802,0.0341229748282158,0.215477049350739,0.121950088018476
"X127","2008-07-01",282.834838867188,1.34548275903742,0.407417595386505,0.0349540939201657,0.203362032771111,0.172750987960964
"X128","2008-08-01",283.730102539062,1.10247050469106,0.402540653944016,0.0295350950814908,0.185323491692543,0.126328682302095
"X129","2008-09-01",284.155700683594,0.622355956964209,0.406205683946609,0.0246100902159987,0.297266364097595,0.136627770872374
"X130","2008-10-01",285.110992431641,0.915574983637363,0.409472584724426,0.0267799511357148,0.407531797885895,0.133211621982265
"X131","2008-11-01",285.691467285156,1.23433483596387,0.412335515022278,0.0262039712151217,0.45419904589653,0.146866185603199
"X132","2008-12-01",285.403076171875,1.11444280099501,0.413664519786835,0.021529948493385,0.652677476406097,0.109946651109661
"X133","2009-01-01",285.362396240234,1.09626748893609,0.414659798145294,0.0320054864987115,0.479983568191528,0.148722398482287
"X134","2009-02-01",285.510803222656,1.2129535945411,0.416451334953308,0.0220708679903306,0.627435386180878,0.129771680505268
"X135","2009-03-01",285.327606201172,0.727414883143588,0.406902372837067,0.0212979805705213,0.569352209568024,0.103143419886705
"X136","2009-04-01",285.027679443359,0.977134012963068,0.404156535863876,0.0324254803003401,0.280673682689667,0.124356140739375
"X137","2009-05-01",284.465454101562,1.01906440500389,0.403295904397964,0.0367099673535601,0.33899450302124,0.155100632638131
"X138","2009-06-01",283.473388671875,0.844886759872483,0.402997314929962,0.0393741852314936,0.201875030994415,0.133722505411418
"X139","2009-07-01",283.448150634766,0.831719978319947,0.408723175525665,0.0290342675760513,0.233006596565247,0.151207620755373
"X140","2009-08-01",283.795196533203,0.886129665894667,0.4056436419487,0.0260727682847085,0.277301758527756,0.121582695188914
"X141","2009-09-01",284.748809814453,0.654841817722179,0.402435272932053,0.0251698756532897,0.245095759630203,0.181802158405965
"X142","2009-10-01",285.541107177734,0.582834647983361,0.40477129817009,0.0420256234625836,0.236165627837181,0.15391995796092
"X143","2009-11-01",286.329467773438,0.933332726750547,0.415959537029266,0.035065137905595,0.507432997226715,0.170460709360109
"X144","2009-12-01",285.917602539062,0.993305329040213,0.418002814054489,0.0360630053218083,0.862684607505798,0.156937511772639
"X145","2010-01-01",285.893768310547,0.976133287038863,0.421937167644501,0.0234220330719371,1.02663385868073,0.123959970661252
"X146","2010-02-01",286.542114257812,0.946081969292562,0.419835329055786,0.0301421507077918,0.859836339950562,0.176153639878686
"X147","2010-03-01",286.437194824219,0.572973903809616,0.409899979829788,0.0149705687615905,0.408378779888153,0.142664503080872
"X148","2010-04-01",285.614044189453,0.97129264923101,0.403530091047287,0.0271788804901343,0.21835695207119,0.131511192407582
"X149","2010-05-01",284.925567626953,0.863464707621775,0.40494692325592,0.0388707326253647,0.375598073005676,0.146197433704894
"X150","2010-06-01",284.039825439453,0.709682466802055,0.388975411653519,0.0314106258194203,0.11831346899271,0.125321176240214
"X151","2010-07-01",283.654632568359,0.940427205456708,0.404478549957275,0.0315159048233126,0.191733121871948,0.133770985214549
"X152","2010-08-01",283.595703125,1.26075061802172,0.363402247428894,0.0427486182873319,0.141280129551888,0.188355395528295
"X153","2010-09-01",284.777435302734,0.639317751759684,0.386943846940994,0.0259060696129771,0.178326264023781,0.117796278063983
"X154","2010-10-01",285.208068847656,1.01615487565581,0.407727897167206,0.037312717238643,0.273272842168808,0.147420061384668
"X155","2010-11-01",285.391296386719,0.963436848232666,0.411703199148178,0.0225680943279563,0.436321467161179,0.135979591757101
"X156","2010-12-01",285.645477294922,1.13496255966331,0.413512289524078,0.0258475661263968,0.542431712150574,0.106480920062102
"X157","2011-01-01",285.441772460938,1.09803502601803,0.418599992990494,0.0235809317345967,0.613143742084503,0.131987073942949
"X158","2011-02-01",284.890472412109,1.15895040182151,0.422464072704315,0.0324279386395594,0.718596935272217,0.127677860696721
"X159","2011-03-01",285.096130371094,0.909820138122387,0.415093064308167,0.0176918255662929,0.479411274194717,0.14524428286646
"X160","2011-04-01",284.979156494141,1.20772971109432,0.407329767942429,0.0218781679705215,0.264191746711731,0.102543594965002
"X161","2011-05-01",284.079956054688,0.95137197834012,0.395784378051758,0.0354930574845058,0.180172890424728,0.168575625838838
"X162","2011-06-01",283.483489990234,0.956732387134546,0.39851850271225,0.0354854066769665,0.155575022101402,0.119875912956127
"X163","2011-07-01",283.194793701172,1.0660030346434,0.39464858174324,0.0338078959843332,0.15057410299778,0.132037097425313
"X164","2011-08-01",283.652374267578,0.861008168036086,0.372307181358337,0.0301262170943713,0.0916054621338844,0.151304282534597
"X165","2011-09-01",284.174499511719,0.793413896878235,0.391047954559326,0.0195223935262748,0.246845856308937,0.122421369630584
"X166","2011-10-01",285.115203857422,0.852508198487845,0.413886994123459,0.0251170738639544,0.345701724290848,0.178588362903385
"X167","2011-11-01",285.533813476562,0.680603287061947,0.413418620824814,0.0446155562044579,0.44221419095993,0.169219333456041
"X168","2011-12-01",285.507446289062,0.956103967959036,0.415198445320129,0.0346577717705231,0.448736608028412,0.114460760550999
"X169","2012-01-01",285.489196777344,0.862289509754284,0.415104776620865,0.035971112728531,0.577913641929626,0.169673652956566
"X170","2012-02-01",284.865234375,1.02712157342609,0.421989858150482,0.0267003446888775,0.774819850921631,0.152156383668287
"X171","2012-03-01",284.905090332031,0.388746005326013,0.415631681680679,0.023146234101165,0.462105274200439,0.181578817403716
"X172","2012-04-01",284.935089111328,0.956130486071419,0.408693909645081,0.0234834629874552,0.3355912566185,0.152942309405694
"X173","2012-05-01",284.111389160156,1.02451727872617,0.411486595869064,0.0272674126756288,0.357948690652847,0.163967149498042
"X174","2012-06-01",283.201263427734,1.05518126923448,0.399706989526749,0.0383311646687982,0.221990063786507,0.108945580567314
"X175","2012-07-01",282.994750976562,0.691567634526685,0.390649855136871,0.0299737625336559,0.160921096801758,0.12918727698611
"X176","2012-08-01",283.245300292969,1.01377434501505,0.380316376686096,0.0349111768439472,0.130429536104202,0.135788569388673
"X177","2012-09-01",284.071258544922,1.05450315770338,0.367166787385941,0.0282193239644082,0.156195297837257,0.14308810362045
"X178","2012-10-01",285.222961425781,0.483558412544072,0.404619067907333,0.0369132075095133,0.327846318483353,0.134300665357839
"X179","2012-11-01",285.923492431641,1.08507358809051,0.414460748434067,0.0360289927630257,0.419883847236633,0.135178116734477
"X180","2012-12-01",285.440673828125,1.01967113480884,0.419501602649689,0.0203335423674783,0.805615961551666,0.0903742792717143
"X181","2013-01-01",285.761901855469,1.03008978441725,0.412212550640106,0.0288148271655431,0.38010773062706,0.158905601958298
"X182","2013-02-01",285.660064697266,1.13739500836661,0.418605864048004,0.0202098178317262,0.524157524108887,0.124878945332505
"X183","2013-03-01",285.716735839844,0.74514936052988,0.414261698722839,0.0251916036074406,0.53686910867691,0.154931421465663
"X184","2013-04-01",285.153656005859,1.18938524908264,0.402599215507507,0.025968375722063,0.303026169538498,0.135457585889813
"X185","2013-05-01",284.488433837891,1.33071167799686,0.405959784984589,0.0257754236615891,0.305710166692734,0.124256879204036
"X186","2013-06-01",283.925384521484,0.993308743495634,0.407897680997849,0.0323261807052652,0.231117144227028,0.115855548957033
"X187","2013-07-01",282.846923828125,0.968126709708536,0.384613692760468,0.0361620859883387,0.143843993544579,0.139870861755173
"X188","2013-08-01",283.237457275391,1.1052629262227,0.38802695274353,0.0410771963152781,0.191504210233688,0.163916631248417
"X189","2013-09-01",284.088104248047,0.689104102361179,0.397470533847809,0.0222531062007666,0.235835760831833,0.124722133612818
"X190","2013-10-01",285.153930664062,0.883145841824473,0.417575418949127,0.0293762427584609,0.449606478214264,0.142116208718781
"X191","2013-11-01",285.434204101562,0.955494355418075,0.41607078909874,0.0317563480471297,0.60814106464386,0.174760818520763
"X192","2013-12-01",285.786590576172,0.829879673447656,0.418395072221756,0.0396745243498907,0.689647316932678,0.107656900477761
"X193","2014-01-01",285.233032226562,0.793363127154874,0.422926604747772,0.0357682102700003,0.893015921115875,0.162473859316784
"X194","2014-02-01",285.359283447266,0.857162629403692,0.422112792730331,0.0365579840658791,0.860125780105591,0.153746942513095
"X195","2014-03-01",285.395782470703,0.681447125526583,0.416023939847946,0.0185831726889774,0.466385990381241,0.149259883710087
"X196","2014-04-01",285.224639892578,1.00141396670984,0.404718607664108,0.0260958276794959,0.274603724479675,0.186839845981639
"X197","2014-05-01",284.688781738281,0.959046069317972,0.407575666904449,0.0279597315441682,0.35476678609848,0.149017364815402
"X198","2014-06-01",284.055541992188,0.942029801323291,0.402628481388092,0.0223546884224302,0.292614191770554,0.0921325360342544
"X199","2014-07-01",282.964752197266,1.21741795707412,0.401873230934143,0.0413596707980128,0.248710200190544,0.164904669296435
"X200","2014-08-01",283.286529541016,0.693270847783597,0.385796338319778,0.039218244683478,0.16611747443676,0.143808312472363
"X201","2014-09-01",284.634887695312,0.658465436844125,0.396668434143066,0.0231518298954752,0.183177798986435,0.13155957637822
"X202","2014-10-01",285.129516601562,1.1832553292804,0.38464879989624,0.033333483365476,0.189901798963547,0.132718582791077
"X203","2014-11-01",285.621337890625,0.601406996282726,0.410649359226227,0.0335086741839367,0.574977815151215,0.147742846527407
"X204","2014-12-01",285.707183837891,0.990231936031885,0.419694811105728,0.0337732280663333,0.743419587612152,0.124359039756776
"X205","2015-01-01",285.146362304688,0.88440945164674,0.41787987947464,0.0222734227514277,0.625390708446503,0.13752580616241
"X206","2015-02-01",285.398284912109,1.1220270877647,0.41563755273819,0.0261776508955401,0.712766230106354,0.15441924812097
"X207","2015-03-01",285.571685791016,0.688278214490896,0.410163432359695,0.0193743444594395,0.36433544754982,0.130607375775842
"X208","2015-04-01",285.099212646484,1.16700536915097,0.4074527323246,0.0132586439364191,0.274426490068436,0.0950957825938689
"X209","2015-05-01",284.403717041016,1.04351108371159,0.416427910327911,0.0314561080364815,0.473413705825806,0.144992403565718
"X210","2015-06-01",283.919189453125,1.22909115203496,0.405421167612076,0.019848070976682,0.199061587452888,0.0973347654729247
"X211","2015-07-01",283.489959716797,1.03078173085333,0.408752471208572,0.0311500495153228,0.247199356555939,0.126088026764307
"X212","2015-08-01",284.056945800781,1.01038092913793,0.395678997039795,0.0391670471148539,0.171428307890892,0.168930542739663
"X213","2015-09-01",285.112121582031,0.711944497774366,0.390345394611359,0.0308437639640544,0.216496080160141,0.130644024003134
"X214","2015-10-01",285.633972167969,0.775699907987464,0.394478797912598,0.0342362834611085,0.232434302568436,0.134491959457344
"X215","2015-11-01",286.000366210938,1.05797377631713,0.411410480737686,0.0324466935782907,0.483817756175995,0.140804882076171
"X216","2015-12-01",285.850280761719,0.817497065921007,0.417060226202011,0.0239569926946279,0.484287202358246,0.119675037579889
"X217","2016-01-01",286.648468017578,0.973997072904569,0.415930271148682,0.0400203615290053,0.618454575538635,0.191417363857641
"X218","2016-02-01",286.284301757812,0.781955465175758,0.41925573348999,0.0395807093378989,0.874719321727753,0.157098635121278
"X219","2016-03-01",286.114562988281,0.742259816054205,0.411861270666122,0.0178942561058031,0.491543799638748,0.126116362354326
"X220","2016-04-01",285.896575927734,0.961012908197058,0.401779562234879,0.0327006740014608,0.220926716923714,0.17199703363618
"X221","2016-05-01",284.607971191406,0.887626338942099,0.403547674417496,0.0249912535331241,0.329906553030014,0.192600458093686
"X222","2016-06-01",283.469757080078,0.971264966009794,0.402441143989563,0.0257690762693334,0.238250449299812,0.108812430086886
"X223","2016-07-01",283.528930664062,0.676678986191876,0.380825728178024,0.0285490845708639,0.115618705749512,0.156715103423638
"X224","2016-08-01",283.858612060547,1.3039886395574,0.38685017824173,0.0408395200292948,0.19333553314209,0.151727692479076
"X225","2016-09-01",284.212951660156,0.475608040569946,0.382447451353073,0.0232141253854396,0.134064331650734,0.120842504332582
"X226","2016-10-01",285.183654785156,0.682959481037294,0.408307492733002,0.0340730501258743,0.307472825050354,0.15667906784969
"X227","2016-11-01",285.564392089844,1.29273747337792,0.410608381032944,0.0311117736139872,0.417159020900726,0.145155947526518
"X228","2016-12-01",285.904418945312,0.988569889970647,0.420098781585693,0.0373323067695834,0.715194284915924,0.13144834272462
"X229","2017-01-01",285.621063232422,1.06054678367207,0.416545003652573,0.0284959004241173,0.542248606681824,0.113436991723051
"X230","2017-02-01",285.731048583984,1.01933098026668,0.419729948043823,0.0228732590222118,0.578949570655823,0.120136759017002
"X231","2017-03-01",285.507446289062,0.840993594393022,0.415754646062851,0.023860987173809,0.601583540439606,0.152335921681089
"X232","2017-04-01",285.471527099609,1.06961959459757,0.415719509124756,0.0296549374757739,0.481358766555786,0.139981200943256
"X233","2017-05-01",285.274291992188,1.2516393356038,0.415971249341965,0.0188619514845142,0.419160723686218,0.132158524998192
"X234","2017-06-01",284.361358642578,1.00560406291783,0.414156317710876,0.0273366811626375,0.348174214363098,0.122965659146158
"X235","2017-07-01",283.397094726562,1.14163246247121,0.398565351963043,0.0180269665980529,0.203087329864502,0.130368565958006
