"","Date","X2m_temperature","X2m_temperature_UC","volumetric_soil_water_layer_1","volumetric_soil_water_layer_1_UC","total_precipitation","total_precipitation_UC"
"X18","1999-06-01",282.142700195312,1.00660608923842,0.405456274747849,0.0370204354644868,0.195472776889801,0.158906054191626
"X19","1999-07-01",281.286743164062,0.975046764110753,0.399818241596222,0.0236045065848292,0.154419884085655,0.116801106338912
"X20","1999-08-01",281.574035644531,0.911000924282769,0.385164022445679,0.0270875352532427,0.140204235911369,0.192006051476652
"X21","1999-09-01",282.983245849609,0.513861197938097,0.405912935733795,0.0163431536303044,0.262264430522919,0.140986067031402
"X22","1999-10-01",283.061828613281,0.909608915492446,0.375714600086212,0.0283597283108307,0.149086162447929,0.137631310427211
"X23","1999-11-01",283.749450683594,0.869214928864315,0.41457200050354,0.0385859548003409,0.377925843000412,0.138339342073111
"X24","1999-12-01",284.189361572266,0.750506867148484,0.410145878791809,0.0320939259613825,0.495572715997696,0.121438999067559
"X25","2000-01-01",283.694183349609,0.890090861388694,0.414771050214767,0.0357807986351486,0.532794415950775,0.162802932146439
"X26","2000-02-01",283.659973144531,1.23357558574021,0.416779190301895,0.0432927940565578,0.436275154352188,0.160612220357304
"X27","2000-03-01",283.677368164062,0.650653300288735,0.412042766809464,0.0210770095474585,0.35254630446434,0.112215619133585
"X28","2000-04-01",283.440002441406,1.00871302367439,0.384754210710526,0.0307770757892791,0.116917826235294,0.139319484666211
"X29","2000-05-01",283.116790771484,0.960534055568361,0.391276299953461,0.0254942414472228,0.142653629183769,0.137809363833546
"X30","2000-06-01",282.260833740234,1.1028377607059,0.406223237514496,0.0230586923164623,0.277860224246979,0.105322137975367
"X31","2000-07-01",281.217712402344,1.06677468399996,0.402809977531433,0.0172239603288689,0.242666825652122,0.142629631926603
"X32","2000-08-01",282.254089355469,1.19902122583175,0.406621366739273,0.0267691429590819,0.227466836571693,0.148124201594335
"X33","2000-09-01",282.912292480469,0.837332529507231,0.40363547205925,0.019390318851487,0.177285075187683,0.149085300552926
"X34","2000-10-01",283.281768798828,1.26269672274808,0.410497158765793,0.0160997361624033,0.274440318346024,0.0928836067843485
"X35","2000-11-01",284.215759277344,0.992198349154139,0.412575542926788,0.0349189334327387,0.519617199897766,0.173566404836043
"X36","2000-12-01",284.134094238281,1.00955027619541,0.416182011365891,0.0351440923135953,0.390134215354919,0.125550403677326
"X37","2001-01-01",283.407745361328,0.998625635484852,0.42049103975296,0.0396004478977836,0.60577267408371,0.147479200475226
"X38","2001-02-01",283.528656005859,0.844221269559824,0.411872982978821,0.0310867792109688,0.519794821739197,0.136885185477933
"X39","2001-03-01",283.47900390625,0.7629671231419,0.414490014314651,0.0180110866229099,0.369531840085983,0.129715416259579
"X40","2001-04-01",283.333953857422,0.887027104996173,0.382763624191284,0.0216808342709653,0.159318894147873,0.157312365622866
"X41","2001-05-01",282.936401367188,0.65517939095444,0.409437447786331,0.0444402594592032,0.247359603643417,0.169413474134127
"X42","2001-06-01",281.345642089844,0.952692486263478,0.388893455266953,0.0317663567715499,0.106439404189587,0.106371765771992
"X43","2001-07-01",281.680084228516,0.85189484059776,0.404870808124542,0.0353755310362013,0.21025238931179,0.161602700615537
"X44","2001-08-01",281.446380615234,1.14011979818211,0.390169769525528,0.0263270646285363,0.163210242986679,0.160553099618202
"X45","2001-09-01",282.939788818359,0.443164838788159,0.395128667354584,0.0209780343782654,0.216097325086594,0.161789855744294
"X46","2001-10-01",283.909393310547,0.992040371457436,0.408477276563644,0.0235934133557089,0.282315015792847,0.143854949749474
"X47","2001-11-01",284.398956298828,1.01465692201966,0.412575542926788,0.0276106267063705,0.466759860515594,0.144281566085633
"X48","2001-12-01",284.164398193359,1.08585589629798,0.413869440555573,0.0343538680468092,0.458373934030533,0.121657843309669
"X49","2002-01-01",284.358276367188,0.666168092279533,0.413547426462173,0.0347185438826944,0.544537782669067,0.140704155475491
"X50","2002-02-01",284.217712402344,1.01879329965311,0.420602291822433,0.0344222650074047,0.53856885433197,0.140285307184128
"X51","2002-03-01",284.061157226562,1.0305202975028,0.412786304950714,0.0307822330161662,0.438275158405304,0.141824837005719
"X52","2002-04-01",283.669769287109,0.452786555689701,0.398506790399551,0.0360728591482788,0.234107822179794,0.122605212875763
"X53","2002-05-01",283.297485351562,1.06513155084043,0.398945897817612,0.0306295832658683,0.215059623122215,0.153739873743286
"X54","2002-06-01",281.85400390625,1.00134695578933,0.402335733175278,0.0289430815472465,0.197510868310928,0.0935871865364876
"X55","2002-07-01",281.356323242188,1.05989712423442,0.411106020212173,0.0290034594248726,0.278904169797897,0.15323751058105
"X56","2002-08-01",281.974670410156,1.16162103481737,0.398799538612366,0.0236899183010798,0.217005401849747,0.145578805014345
"X57","2002-09-01",282.727966308594,0.706941618757232,0.407376617193222,0.0181049485929108,0.261799216270447,0.109724232873673
"X58","2002-10-01",283.742736816406,1.19315284066262,0.396100521087646,0.0233657367335051,0.265718638896942,0.128660854051745
"X59","2002-11-01",284.031433105469,1.34665704880191,0.40607100725174,0.0238853942726199,0.270283848047256,0.108844097143657
"X60","2002-12-01",284.596740722656,0.994744775539279,0.419607013463974,0.0319944068409534,0.49023899435997,0.130061629901978
"X61","2003-01-01",284.443267822266,0.920686935983267,0.415186733007431,0.0379617006054693,0.556212425231934,0.143746116559721
"X62","2003-02-01",284.275238037109,1.09443301691791,0.41450172662735,0.0379661996895472,0.457890152931213,0.146405459696332
"X63","2003-03-01",283.965484619141,0.710389636885184,0.414776891469955,0.0223137786530071,0.384228199720383,0.134972040349656
"X64","2003-04-01",283.629089355469,0.966479698839799,0.402815818786621,0.0290267217877775,0.299260139465332,0.130554692353236
"X65","2003-05-01",282.992248535156,0.91927532635875,0.386528164148331,0.0275370075067957,0.191710233688354,0.164992960988811
"X66","2003-06-01",282.495361328125,0.801003865413302,0.399256199598312,0.038548078759593,0.177838891744614,0.101336300090641
"X67","2003-07-01",281.302429199219,0.760899273101534,0.402195245027542,0.0413453875482363,0.206223472952843,0.161544445347895
"X68","2003-08-01",281.868896484375,0.930198696607358,0.405467987060547,0.0325383115903357,0.259560793638229,0.157630819535799
"X69","2003-09-01",282.347229003906,0.668216045458759,0.402646034955978,0.018941244282751,0.231205761432648,0.143440403803424
"X70","2003-10-01",283.752532958984,1.00229106243702,0.406199812889099,0.0273047868065832,0.278995722532272,0.174370824823109
"X71","2003-11-01",284.0283203125,0.986515097238901,0.403278350830078,0.0283098877652095,0.353646039962769,0.150279660386677
"X72","2003-12-01",284.277465820312,0.908400091190127,0.4165098965168,0.0247705558779682,0.519517302513123,0.0960237451139557
"X73","2004-01-01",284.181518554688,1.16193284440554,0.412739485502243,0.0425262235858979,0.532519698143005,0.162363324381525
"X74","2004-02-01",283.927062988281,0.785022564504514,0.411269962787628,0.034796651198107,0.45771124958992,0.132425301987166
"X75","2004-03-01",284.334411621094,0.688007258129511,0.397177785634995,0.0217390411162778,0.240423455834389,0.135004582118939
"X76","2004-04-01",284.007568359375,1.22892598610438,0.401955187320709,0.033091758941366,0.231538057327271,0.162658042573097
"X77","2004-05-01",282.62890625,0.583063270727372,0.406199812889099,0.0345550480291672,0.246100559830666,0.139499118233631
"X78","2004-06-01",281.672210693359,1.07799100208227,0.406129568815231,0.0344842983237982,0.241573423147202,0.108258783004421
"X79","2004-07-01",281.369506835938,0.850946192675786,0.405333340167999,0.0242352071791524,0.197021067142487,0.133787362811234
"X80","2004-08-01",281.691589355469,1.11759584660998,0.399507939815521,0.0276821068941828,0.193610236048698,0.171571043427928
"X81","2004-09-01",282.552337646484,0.677823872791843,0.39271068572998,0.0204285890232502,0.174183636903763,0.145207647541352
"X82","2004-10-01",283.706817626953,1.11831849719277,0.410649359226227,0.0144958439177675,0.336751133203506,0.113572547998269
"X83","2004-11-01",284.093719482422,1.03109488308027,0.416656255722046,0.0289670708486185,0.465076208114624,0.150438019913117
"X84","2004-12-01",284.345367431641,1.2566866845313,0.413600116968155,0.0233591934870586,0.370058327913284,0.0909884121107685
"X85","2005-01-01",284.659027099609,1.02786448843001,0.410508841276169,0.0399213486343025,0.456542611122131,0.124025163884449
"X86","2005-02-01",284.294036865234,1.04729143909507,0.414343655109406,0.0345845417254809,0.291467100381851,0.139320983946487
"X87","2005-03-01",284.248291015625,0.682735571679004,0.410772323608398,0.0314687077030031,0.3576740026474,0.144997655871543
"X88","2005-04-01",283.948669433594,0.750858700436115,0.399507939815521,0.0349077536011841,0.209717229008675,0.133993657058449
"X89","2005-05-01",283.550842285156,1.12245992544741,0.402429431676865,0.0347641206223864,0.23969092965126,0.154205239867799
"X90","2005-06-01",282.332916259766,0.780716156354093,0.40570804476738,0.0256334305394017,0.215920105576515,0.123966380478591
"X91","2005-07-01",281.784729003906,0.940877786331646,0.391633421182632,0.0469493026507713,0.156274110078812,0.19637146980351
"X92","2005-08-01",282.1962890625,0.800272720419018,0.391276299953461,0.0350879749938739,0.143065676093102,0.167038167035824
"X93","2005-09-01",282.475738525391,0.697066473079642,0.411234825849533,0.0188468013480238,0.267691940069199,0.133878547150668
"X94","2005-10-01",283.570739746094,0.957807715835338,0.416989952325821,0.036077618718918,0.451208889484406,0.149025420472785
"X95","2005-11-01",284.339202880859,0.902118970926743,0.404923498630524,0.0252449867304115,0.248795330524445,0.182660261790462
"X96","2005-12-01",284.182922363281,1.00007811972176,0.414806187152863,0.0270465419484577,0.349730640649796,0.104663790744476
"X97","2006-01-01",283.874298095703,0.671511306885879,0.417616426944733,0.026534644430295,0.613830506801605,0.159235918386541
"X98","2006-02-01",284.269348144531,1.28753061766188,0.410397619009018,0.0380587903764397,0.373903274536133,0.144634926161284
"X99","2006-03-01",284.289825439453,0.468110206382206,0.41119971871376,0.0182919316712683,0.26331502199173,0.103062330276971
"X100","2006-04-01",283.398193359375,0.675565192487457,0.401773691177368,0.0342589982317514,0.183576554059982,0.138579280165406
"X101","2006-05-01",282.114105224609,1.30122867678345,0.381411194801331,0.0331672958208816,0.151031941175461,0.14823348174427
"X102","2006-06-01",282.261962890625,0.957047973911626,0.407113164663315,0.0397783723558576,0.216208100318909,0.133767676135361
"X103","2006-07-01",281.536987304688,0.956999967262752,0.378583371639252,0.027750505357591,0.127110257744789,0.101091915361824
"X104","2006-08-01",282.283538818359,0.950152332823244,0.398178935050964,0.0227816623271676,0.226780086755753,0.133341200473295
"X105","2006-09-01",282.861511230469,0.886445719421727,0.409074455499649,0.0216389108139667,0.258963614702225,0.143696068054764
"X106","2006-10-01",284.202850341797,1.04742441263752,0.416480600833893,0.0266126877233809,0.42025950551033,0.12833393888002
"X107","2006-11-01",284.069305419922,1.26184030261607,0.411603689193726,0.0232345858263506,0.377792924642563,0.130529945687324
"X108","2006-12-01",284.541748046875,0.982078565513982,0.419361114501953,0.0324883822717421,0.577638924121857,0.120343181787989
"X109","2007-01-01",284.926116943359,1.15545636170798,0.419472336769104,0.0197221748479534,0.565643787384033,0.143792856907158
"X110","2007-02-01",284.462066650391,1.10086900225768,0.417101204395294,0.0315729244924814,0.390423595905304,0.111204046158865
"X111","2007-03-01",284.094818115234,0.856505540986806,0.415731221437454,0.0328377854207107,0.453543841838837,0.147181712614903
"X112","2007-04-01",283.908264160156,0.873955786050414,0.406498402357101,0.0348970767753001,0.230430394411087,0.130841051485788
"X113","2007-05-01",282.926879882812,0.796221429630287,0.401258498430252,0.0413881123641656,0.295180052518845,0.166868306826794
"X114","2007-06-01",282.215667724609,0.991191456670642,0.366411536931992,0.026269688945027,0.0763333141803741,0.123596853376175
"X115","2007-07-01",281.746551513672,0.831840774169224,0.398928344249725,0.0211012941866588,0.182416260242462,0.105280698663984
"X116","2007-08-01",282.138793945312,0.937076535019859,0.389227151870728,0.0493246873934984,0.120723523199558,0.200029223068101
"X117","2007-09-01",282.736938476562,0.527245485555831,0.399244487285614,0.0318170122465391,0.195450618863106,0.147107718189923
"X118","2007-10-01",283.517456054688,0.882835863211231,0.400901347398758,0.0292056968499769,0.332859545946121,0.143717994628649
"X119","2007-11-01",284.182067871094,1.04777263220837,0.412926822900772,0.0376626185899572,0.405794471502304,0.170324152462935
"X120","2007-12-01",284.145874023438,0.944345616625581,0.418213576078415,0.0223727926609077,0.524965465068817,0.118028783473056
"X121","2008-01-01",284.142791748047,0.885624704253416,0.417546153068542,0.0246740265651293,0.652379870414734,0.181949781916971
"X122","2008-02-01",283.866455078125,0.74656707827564,0.413471311330795,0.0243748504292949,0.458460777997971,0.130501701233783
"X123","2008-03-01",283.494445800781,0.962096100357366,0.409566253423691,0.0206872167143526,0.370355933904648,0.137806478998568
"X124","2008-04-01",283.212188720703,0.712562127315518,0.410303950309753,0.0345583442932044,0.311400055885315,0.138854242569727
"X125","2008-05-01",282.421600341797,0.67082742642687,0.399507939815521,0.0336074009592966,0.183240354061127,0.152778741558965
"X126","2008-06-01",282.092224121094,1.01510810467175,0.399923622608185,0.0341229748282158,0.177528753876686,0.121950088018476
"X127","2008-07-01",281.707275390625,1.34548275903742,0.402406007051468,0.0349540939201657,0.167056024074554,0.172750987960964
"X128","2008-08-01",282.520629882812,1.10247050469106,0.399016141891479,0.0295350950814908,0.167239159345627,0.126328682302095
"X129","2008-09-01",282.864868164062,0.622355956964209,0.407921105623245,0.0246100902159987,0.292503446340561,0.136627770872374
"X130","2008-10-01",283.808654785156,0.915574983637363,0.409659922122955,0.0267799511357148,0.367883622646332,0.133211621982265
"X131","2008-11-01",284.367797851562,1.23433483596387,0.409045189619064,0.0262039712151217,0.37130206823349,0.146866185603199
"X132","2008-12-01",284.0751953125,1.11444280099501,0.412405759096146,0.021529948493385,0.48408117890358,0.109946651109661
"X133","2009-01-01",283.955383300781,1.09626748893609,0.413682073354721,0.0320054864987115,0.406959503889084,0.148722398482287
"X134","2009-02-01",284.194702148438,1.2129535945411,0.415385782718658,0.0220708679903306,0.517024219036102,0.129771680505268
"X135","2009-03-01",283.912475585938,0.727414883143588,0.40364134311676,0.0212979805705213,0.440655887126923,0.103143419886705
"X136","2009-04-01",283.6162109375,0.977134012963068,0.402154266834259,0.0324254803003401,0.231316521763802,0.124356140739375
"X137","2009-05-01",283.177124023438,1.01906440500389,0.405994921922684,0.0367099673535601,0.2961186170578,0.155100632638131
"X138","2009-06-01",282.372192382812,0.844886759872483,0.397810101509094,0.0393741852314936,0.164126113057137,0.133722505411418
"X139","2009-07-01",282.203582763672,0.831719978319947,0.408090889453888,0.0290342675760513,0.21645599603653,0.151207620755373
"X140","2009-08-01",282.598052978516,0.886129665894667,0.403963357210159,0.0260727682847085,0.234723463654518,0.121582695188914
"X141","2009-09-01",283.497528076172,0.654841817722179,0.403723299503326,0.0251698756532897,0.245649591088295,0.181802158405965
"X142","2009-10-01",284.263427734375,0.582834647983361,0.405830979347229,0.0420256234625836,0.218813836574554,0.15391995796092
"X143","2009-11-01",285.024017333984,0.933332726750547,0.415075480937958,0.035065137905595,0.400455564260483,0.170460709360109
"X144","2009-12-01",284.665771484375,0.993305329040213,0.416966557502747,0.0360630053218083,0.6538907289505,0.156937511772639
"X145","2010-01-01",284.568115234375,0.976133287038863,0.421673685312271,0.0234220330719371,0.847484588623047,0.123959970661252
"X146","2010-02-01",285.206390380859,0.946081969292562,0.419495761394501,0.0301421507077918,0.678691744804382,0.176153639878686
"X147","2010-03-01",285.044799804688,0.572973903809616,0.408167004585266,0.0149705687615905,0.363442659378052,0.142664503080872
"X148","2010-04-01",284.328826904297,0.97129264923101,0.402406007051468,0.0271788804901343,0.192637175321579,0.131511192407582
"X149","2010-05-01",283.756195068359,0.863464707621775,0.405239671468735,0.0388707326253647,0.302413791418076,0.146197433704894
"X150","2010-06-01",282.844116210938,0.709682466802055,0.384525865316391,0.0314106258194203,0.104024708271027,0.125321176240214
"X151","2010-07-01",282.619659423828,0.940427205456708,0.393963575363159,0.0315159048233126,0.15279458463192,0.133770985214549
"X152","2010-08-01",282.440368652344,1.26075061802172,0.356845021247864,0.0427486182873319,0.124935567378998,0.188355395528295
"X153","2010-09-01",283.399047851562,0.639317751759684,0.3865866959095,0.0259060696129771,0.170882821083069,0.117796278063983
"X154","2010-10-01",283.850738525391,1.01615487565581,0.408729046583176,0.037312717238643,0.256218641996384,0.147420061384668
"X155","2010-11-01",284.179565429688,0.963436848232666,0.410637646913528,0.0225680943279563,0.34152826666832,0.135979591757101
"X156","2010-12-01",284.31787109375,1.13496255966331,0.414659798145294,0.0258475661263968,0.435161918401718,0.106480920062102
"X157","2011-01-01",284.074340820312,1.09803502601803,0.417961835861206,0.0235809317345967,0.485385984182358,0.131987073942949
"X158","2011-02-01",283.581420898438,1.15895040182151,0.422704130411148,0.0324279386395594,0.588894844055176,0.127677860696721
"X159","2011-03-01",283.71044921875,0.909820138122387,0.414097756147385,0.0176918255662929,0.427470356225967,0.14524428286646
"X160","2011-04-01",283.639770507812,1.20772971109432,0.403565227985382,0.0218781679705215,0.214170008897781,0.102543594965002
"X161","2011-05-01",282.857299804688,0.95137197834012,0.396726995706558,0.0354930574845058,0.172366872429848,0.168575625838838
"X162","2011-06-01",282.327606201172,0.956732387134546,0.395901471376419,0.0354854066769665,0.143457263708115,0.119875912956127
"X163","2011-07-01",281.847015380859,1.0660030346434,0.398863941431046,0.0338078959843332,0.161035552620888,0.132037097425313
"X164","2011-08-01",282.374176025391,0.861008168036086,0.380333930253983,0.0301262170943713,0.0990223288536072,0.151304282534597
"X165","2011-09-01",282.782379150391,0.793413896878235,0.395977586507797,0.0195223935262748,0.24722246825695,0.122421369630584
"X166","2011-10-01",283.797149658203,0.852508198487845,0.412487745285034,0.0251170738639544,0.315004140138626,0.178588362903385
"X167","2011-11-01",284.254730224609,0.680603287061947,0.411802738904953,0.0446155562044579,0.332246124744415,0.169219333456041
"X168","2011-12-01",284.136077880859,0.956103967959036,0.413406908512115,0.0346577717705231,0.384022176265717,0.114460760550999
"X169","2012-01-01",284.074066162109,0.862289509754284,0.41306734085083,0.035971112728531,0.457870334386826,0.169673652956566
"X170","2012-02-01",283.497802734375,1.02712157342609,0.421679556369781,0.0267003446888775,0.658945024013519,0.152156383668287
"X171","2012-03-01",283.481811523438,0.388746005326013,0.415274560451508,0.023146234101165,0.414673984050751,0.181578817403716
"X172","2012-04-01",283.576629638672,0.956130486071419,0.408933937549591,0.0234834629874552,0.284328937530518,0.152942309405694
"X173","2012-05-01",282.858123779297,1.02451727872617,0.408600240945816,0.0272674126756288,0.284878849983215,0.163967149498042
"X174","2012-06-01",281.903961181641,1.05518126923448,0.398243337869644,0.0383311646687982,0.197023496031761,0.108945580567314
"X175","2012-07-01",281.743194580078,0.691567634526685,0.39183247089386,0.0299737625336559,0.15490061044693,0.12918727698611
"X176","2012-08-01",281.934814453125,1.01377434501505,0.383735477924347,0.0349111768439472,0.129284963011742,0.135788569388673
"X177","2012-09-01",282.706909179688,1.05450315770338,0.368437260389328,0.0282193239644082,0.144498452544212,0.14308810362045
"X178","2012-10-01",283.890594482422,0.483558412544072,0.402048856019974,0.0369132075095133,0.296255946159363,0.134300665357839
"X179","2012-11-01",284.656219482422,1.08507358809051,0.413324952125549,0.0360289927630257,0.333398073911667,0.135178116734477
"X180","2012-12-01",284.108306884766,1.01967113480884,0.419448912143707,0.0203335423674783,0.664626836776733,0.0903742792717143
"X181","2013-01-01",284.310302734375,1.03008978441725,0.412809729576111,0.0288148271655431,0.3712258040905,0.158905601958298
"X182","2013-02-01",284.248565673828,1.13739500836661,0.418851763010025,0.0202098178317262,0.438950717449188,0.124878945332505
"X183","2013-03-01",284.386901855469,0.74514936052988,0.414103627204895,0.0251916036074406,0.426302880048752,0.154931421465663
"X184","2013-04-01",283.871490478516,1.18938524908264,0.401293605566025,0.025968375722063,0.251874625682831,0.135457585889813
"X185","2013-05-01",283.228179931641,1.33071167799686,0.4025699198246,0.0257754236615891,0.255280077457428,0.124256879204036
"X186","2013-06-01",282.535766601562,0.993308743495634,0.409179836511612,0.0323261807052652,0.243500739336014,0.115855548957033
"X187","2013-07-01",281.502746582031,0.968126709708536,0.390204876661301,0.0361620859883387,0.147506639361382,0.139870861755173
"X188","2013-08-01",281.971282958984,1.1052629262227,0.391627579927444,0.0410771963152781,0.192671671509743,0.163916631248417
"X189","2013-09-01",282.789947509766,0.689104102361179,0.398366272449493,0.0222531062007666,0.216872692108154,0.124722133612818
"X190","2013-10-01",283.813720703125,0.883145841824473,0.418207734823227,0.0293762427584609,0.400527000427246,0.142116208718781
"X191","2013-11-01",284.119232177734,0.955494355418075,0.415087193250656,0.0317563480471297,0.50262576341629,0.174760818520763
"X192","2013-12-01",284.442169189453,0.829879673447656,0.418406784534454,0.0396745243498907,0.528559446334839,0.107656900477761
"X193","2014-01-01",283.895904541016,0.793363127154874,0.422241598367691,0.0357682102700003,0.72849428653717,0.162473859316784
"X194","2014-02-01",284.095397949219,0.857162629403692,0.42125216126442,0.0365579840658791,0.656919658184052,0.153746942513095
"X195","2014-03-01",284.085571289062,0.681447125526583,0.414191424846649,0.0185831726889774,0.37761253118515,0.149259883710087
"X196","2014-04-01",283.866455078125,1.00141396670984,0.402809977531433,0.0260958276794959,0.246624320745468,0.186839845981639
"X197","2014-05-01",283.412231445312,0.959046069317972,0.408606082201004,0.0279597315441682,0.327548712491989,0.149017364815402
"X198","2014-06-01",282.927978515625,0.942029801323291,0.397634446620941,0.0223546884224302,0.238737821578979,0.0921325360342544
"X199","2014-07-01",281.743774414062,1.21741795707412,0.403067588806152,0.0413596707980128,0.255783677101135,0.164904669296435
"X200","2014-08-01",281.896942138672,0.693270847783597,0.390228301286697,0.039218244683478,0.1901535987854,0.143808312472363
"X201","2014-09-01",283.191711425781,0.658465436844125,0.404355615377426,0.0231518298954752,0.216606855392456,0.13155957637822
"X202","2014-10-01",283.711853027344,1.1832553292804,0.384959101676941,0.033333483365476,0.164812654256821,0.132718582791077
"X203","2014-11-01",284.328521728516,0.601406996282726,0.409478425979614,0.0335086741839367,0.447486639022827,0.147742846527407
"X204","2014-12-01",284.400634765625,0.990231936031885,0.419484049081802,0.0337732280663333,0.592083513736725,0.124359039756776
"X205","2015-01-01",283.735717773438,0.88440945164674,0.417803764343262,0.0222734227514277,0.542248606681824,0.13752580616241
"X206","2015-02-01",284.024963378906,1.1220270877647,0.413927972316742,0.0261776508955401,0.560175538063049,0.15441924812097
"X207","2015-03-01",284.179260253906,0.688278214490896,0.408664643764496,0.0193743444594395,0.301521003246307,0.130607375775842
"X208","2015-04-01",283.711578369141,1.16700536915097,0.407294660806656,0.0132586439364191,0.242326617240906,0.0950957825938689
"X209","2015-05-01",283.12548828125,1.04351108371159,0.415842443704605,0.0314561080364815,0.39491856098175,0.144992403565718
"X210","2015-06-01",282.713928222656,1.22909115203496,0.401492685079575,0.019848070976682,0.161578506231308,0.0973347654729247
"X211","2015-07-01",282.323120117188,1.03078173085333,0.400632053613663,0.0311500495153228,0.192534327507019,0.126088026764307
"X212","2015-08-01",282.717864990234,1.01038092913793,0.39470711350441,0.0391670471148539,0.181386142969131,0.168930542739663
"X213","2015-09-01",283.755065917969,0.711944497774366,0.394783228635788,0.0308437639640544,0.232379868626595,0.130644024003134
"X214","2015-10-01",284.278869628906,0.775699907987464,0.399402558803558,0.0342362834611085,0.220874071121216,0.134491959457344
"X215","2015-11-01",284.726654052734,1.05797377631713,0.408524125814438,0.0324466935782907,0.414168357849121,0.140804882076171
"X216","2015-12-01",284.476379394531,0.817497065921007,0.417493462562561,0.0239569926946279,0.449743837118149,0.119675037579889
"X217","2016-01-01",285.291961669922,0.973997072904569,0.415643393993378,0.0400203615290053,0.515442609786987,0.191417363857641
"X218","2016-02-01",284.947998046875,0.781955465175758,0.419279128313065,0.0395807093378989,0.702630937099457,0.157098635121278
"X219","2016-03-01",284.862426757812,0.742259816054205,0.40939062833786,0.0178942561058031,0.396314948797226,0.126116362354326
"X220","2016-04-01",284.581024169922,0.961012908197058,0.402417719364166,0.0327006740014608,0.214790299534798,0.17199703363618
"X221","2016-05-01",283.472564697266,0.887626338942099,0.400714010000229,0.0249912535331241,0.268808990716934,0.192600458093686
"X222","2016-06-01",282.340209960938,0.971264966009794,0.396141529083252,0.0257690762693334,0.198241919279099,0.108812430086886
"X223","2016-07-01",282.294494628906,0.676678986191876,0.376938223838806,0.0285490845708639,0.111498221755028,0.156715103423638
"X224","2016-08-01",282.587677001953,1.3039886395574,0.387781053781509,0.0408395200292948,0.200752392411232,0.151727692479076
"X225","2016-09-01",282.933868408203,0.475608040569946,0.382383048534393,0.0232141253854396,0.143789559602737,0.120842504332582
"X226","2016-10-01",283.767700195312,0.682959481037294,0.410028785467148,0.0340730501258743,0.321161985397339,0.15667906784969
"X227","2016-11-01",284.344818115234,1.29273747337792,0.410145878791809,0.0311117736139872,0.351895928382874,0.145155947526518
"X228","2016-12-01",284.54736328125,0.988569889970647,0.418851763010025,0.0373323067695834,0.578485906124115,0.13144834272462
"X229","2017-01-01",284.192474365234,1.06054678367207,0.415251135826111,0.0284959004241173,0.457366734743118,0.113436991723051
"X230","2017-02-01",284.39306640625,1.01933098026668,0.418061375617981,0.0228732590222118,0.467235833406448,0.120136759017002
"X231","2017-03-01",284.139984130859,0.840993594393022,0.414091914892197,0.023860987173809,0.496053457260132,0.152335921681089
"X232","2017-04-01",284.153198242188,1.06961959459757,0.415415048599243,0.0296549374757739,0.406370460987091,0.139981200943256
"X233","2017-05-01",283.904327392578,1.2516393356038,0.417142182588577,0.0188619514845142,0.374911338090897,0.132158524998192
"X234","2017-06-01",283.214721679688,1.00560406291783,0.411966651678085,0.0273366811626375,0.298684149980545,0.122965659146158
